District,Year,Season,Crop,Temperature_Avg,Temperature_Min,Temperature_Max,Rainfall,Humidity,N,P,K,pH,Organic_Carbon,NDVI_Peak,Yield,Disease_Occurred
Kheda,2014,Rabi,Small millets,27.30567123,7,46.67,817.9441023,49.86569863,31.21313636,105.9199545,146.7806818,6.118598929,0.532327851,0.602570485,1.36,0
Kheda,2014,Rabi,Tobacco,27.30567123,7,46.67,817.9441023,49.86569863,31.21313636,105.9199545,146.7806818,6.118598929,0.532327851,0.602570485,1.87,0
Kheda,2014,Rabi,Wheat,27.30567123,7,46.67,817.9441023,49.86569863,31.21313636,105.9199545,146.7806818,6.118598929,0.532327851,0.602570485,2.57,0
Kheda,2014,Summer,Bajra,27.30567123,7,46.67,817.9441023,49.86569863,31.62913636,49.88345455,30.00168182,6.704581177,0.537320248,0.602570485,2.62,0
Kheda,2014,Summer,Groundnut,27.30567123,7,46.67,817.9441023,49.86569863,31.21313636,105.9199545,146.7806818,6.118598929,0.532327851,0.602570485,1.84,0
Kheda,2014,Summer,Moong(Green Gram),27.30567123,7,46.67,817.9441023,49.86569863,31.21313636,105.9199545,146.7806818,6.118598929,0.532327851,0.602570485,0.54,0
Kheda,2014,Summer,Rice,27.30567123,7,46.67,817.9441023,49.86569863,69.62163636,49.60395455,42.76768182,6.440874122,0.673203104,0.602570485,2.62,0
Kheda,2014,Summer,Sesamum,27.30567123,7,46.67,817.9441023,49.86569863,31.21313636,105.9199545,146.7806818,6.118598929,0.532327851,0.602570485,0.5,0
Kheda,2014,Whole Year,Dry chillies,27.30567123,7,46.67,817.9441023,49.86569863,31.21313636,105.9199545,146.7806818,6.118598929,0.532327851,0.602570485,1.01,0
Kheda,2014,Whole Year,Garlic,27.30567123,7,46.67,817.9441023,49.86569863,31.21313636,105.9199545,146.7806818,6.118598929,0.532327851,0.602570485,5.85,0
Kheda,2014,Whole Year,Guar seed,27.30567123,7,46.67,817.9441023,49.86569863,31.21313636,105.9199545,146.7806818,6.118598929,0.532327851,0.602570485,0.77,0
Kheda,2014,Whole Year,Potato,27.30567123,7,46.67,817.9441023,49.86569863,31.21313636,105.9199545,146.7806818,6.118598929,0.532327851,0.602570485,25.87,0
Kheda,2014,Whole Year,Sugarcane,27.30567123,7,46.67,817.9441023,49.86569863,31.21313636,105.9199545,146.7806818,6.118598929,0.532327851,0.602570485,70.5,0
Kutch,2014,Kharif,Bajra,27.22917808,2.99,45.2,193.6584252,47.65641096,31.62913636,49.88345455,30.00168182,6.704581177,0.434783395,0.434957257,1.04,0
Kutch,2014,Kharif,Castor seed,27.22917808,2.99,45.2,193.6584252,47.65641096,31.21313636,105.9199545,146.7806818,6.118598929,0.429790997,0.434957257,1.89,0
Kutch,2014,Kharif,Cotton(lint),27.22917808,2.99,45.2,193.6584252,47.65641096,94.24363636,48.73295455,29.56618182,6.757557095,0.652874627,0.434957257,5.35,0
Kutch,2014,Kharif,Groundnut,27.22917808,2.99,45.2,193.6584252,47.65641096,31.21313636,105.9199545,146.7806818,6.118598929,0.429790997,0.434957257,2.22,0
Kutch,2014,Kharif,Maize,27.22917808,2.99,45.2,193.6584252,47.65641096,68.23713636,50.16295455,29.71568182,6.323691342,0.563476845,0.434957257,1.25,0
Kutch,2014,Kharif,Moong(Green Gram),27.22917808,2.99,45.2,193.6584252,47.65641096,31.21313636,105.9199545,146.7806818,6.118598929,0.429790997,0.434957257,0.41,0
Kutch,2014,Kharif,Moth,27.22917808,2.99,45.2,193.6584252,47.65641096,31.62913636,49.88345455,30.00168182,6.704581177,0.434783395,0.434957257,0.28,0
Kutch,2014,Kharif,Other Kharif pulses,27.22917808,2.99,45.2,193.6584252,47.65641096,31.21313636,105.9199545,146.7806818,6.118598929,0.429790997,0.434957257,0.4,0
Kutch,2014,Kharif,Sesamum,27.22917808,2.99,45.2,193.6584252,47.65641096,31.21313636,105.9199545,146.7806818,6.118598929,0.429790997,0.434957257,0.52,0
Kutch,2014,Kharif,Tobacco,27.22917808,2.99,45.2,193.6584252,47.65641096,31.21313636,105.9199545,146.7806818,6.118598929,0.429790997,0.434957257,1.82,0
Kutch,2014,Kharif,Urad,27.22917808,2.99,45.2,193.6584252,47.65641096,43.70613636,62.53245455,29.35818182,6.901386582,0.473116787,0.434957257,0.73,0
Kutch,2014,Rabi,Gram,27.22917808,2.99,45.2,193.6584252,47.65641096,43.70613636,62.53245455,29.35818182,6.901386582,0.473116787,0.434957257,1,0
Kutch,2014,Rabi,Onion,27.22917808,2.99,45.2,193.6584252,47.65641096,31.21313636,105.9199545,146.7806818,6.118598929,0.429790997,0.434957257,27.88,0
Kutch,2014,Rabi,Other  Rabi pulses,27.22917808,2.99,45.2,193.6584252,47.65641096,31.21313636,105.9199545,146.7806818,6.118598929,0.429790997,0.434957257,0.52,0
Kutch,2014,Rabi,Rapeseed &Mustard,27.22917808,2.99,45.2,193.6584252,47.65641096,31.21313636,105.9199545,146.7806818,6.118598929,0.429790997,0.434957257,2.07,0
Kutch,2014,Rabi,Wheat,27.22917808,2.99,45.2,193.6584252,47.65641096,31.21313636,105.9199545,146.7806818,6.118598929,0.429790997,0.434957257,3.01,0
Kutch,2014,Summer,Bajra,27.22917808,2.99,45.2,193.6584252,47.65641096,31.62913636,49.88345455,30.00168182,6.704581177,0.434783395,0.434957257,2.26,0
Kutch,2014,Summer,Groundnut,27.22917808,2.99,45.2,193.6584252,47.65641096,31.21313636,105.9199545,146.7806818,6.118598929,0.429790997,0.434957257,2.09,0
Kutch,2014,Summer,Maize,27.22917808,2.99,45.2,193.6584252,47.65641096,68.23713636,50.16295455,29.71568182,6.323691342,0.563476845,0.434957257,1.93,0
Kutch,2014,Summer,Moong(Green Gram),27.22917808,2.99,45.2,193.6584252,47.65641096,31.21313636,105.9199545,146.7806818,6.118598929,0.429790997,0.434957257,0.52,0
Kutch,2014,Summer,Onion,27.22917808,2.99,45.2,193.6584252,47.65641096,31.21313636,105.9199545,146.7806818,6.118598929,0.429790997,0.434957257,27.5,0
Kutch,2014,Summer,Sesamum,27.22917808,2.99,45.2,193.6584252,47.65641096,31.21313636,105.9199545,146.7806818,6.118598929,0.429790997,0.434957257,0.51,0
Kutch,2014,Whole Year,Dry chillies,27.22917808,2.99,45.2,193.6584252,47.65641096,31.21313636,105.9199545,146.7806818,6.118598929,0.429790997,0.434957257,1,0
Kutch,2014,Whole Year,Garlic,27.22917808,2.99,45.2,193.6584252,47.65641096,31.21313636,105.9199545,146.7806818,6.118598929,0.429790997,0.434957257,5.84,0
Kutch,2014,Whole Year,Guar seed,27.22917808,2.99,45.2,193.6584252,47.65641096,31.21313636,105.9199545,146.7806818,6.118598929,0.429790997,0.434957257,0.47,0
Kutch,2014,Whole Year,Potato,27.22917808,2.99,45.2,193.6584252,47.65641096,31.21313636,105.9199545,146.7806818,6.118598929,0.429790997,0.434957257,25.67,0
Kutch,2014,Whole Year,Sugarcane,27.22917808,2.99,45.2,193.6584252,47.65641096,31.21313636,105.9199545,146.7806818,6.118598929,0.429790997,0.434957257,70.36,0
Mahisagar,2014,Kharif,Arhar/Tur,27.04334247,7.03,46.2,807.8127707,49.83046575,31.16763636,62.70145455,30.04068182,6.030531695,0.528743963,0.602984945,1.93,0
Mahisagar,2014,Kharif,Bajra,27.04334247,7.03,46.2,807.8127707,49.83046575,31.62913636,49.88345455,30.00168182,6.704581177,0.535656956,0.602984945,1.32,0
Mahisagar,2014,Kharif,Castor seed,27.04334247,7.03,46.2,807.8127707,49.83046575,31.21313636,105.9199545,146.7806818,6.118598929,0.530664558,0.602984945,1.91,0
Mahisagar,2014,Kharif,Cotton(lint),27.04334247,7.03,46.2,807.8127707,49.83046575,94.24363636,48.73295455,29.56618182,6.757557095,0.753748188,0.602984945,3.32,0
Mahisagar,2014,Kharif,Groundnut,27.04334247,7.03,46.2,807.8127707,49.83046575,31.21313636,105.9199545,146.7806818,6.118598929,0.530664558,0.602984945,2.03,0
Mahisagar,2014,Kharif,Maize,27.04334247,7.03,46.2,807.8127707,49.83046575,68.23713636,50.16295455,29.71568182,6.323691342,0.664350406,0.602984945,1.37,0
Mahisagar,2014,Kharif,Moong(Green Gram),27.04334247,7.03,46.2,807.8127707,49.83046575,31.21313636,105.9199545,146.7806818,6.118598929,0.530664558,0.602984945,0.49,0
Mahisagar,2014,Kharif,Moth,27.04334247,7.03,46.2,807.8127707,49.83046575,31.62913636,49.88345455,30.00168182,6.704581177,0.535656956,0.602984945,0.43,0
Mahisagar,2014,Kharif,Other Cereals,27.04334247,7.03,46.2,807.8127707,49.83046575,31.21313636,105.9199545,146.7806818,6.118598929,0.530664558,0.602984945,0.54,0
Mahisagar,2014,Kharif,Other Kharif pulses,27.04334247,7.03,46.2,807.8127707,49.83046575,31.21313636,105.9199545,146.7806818,6.118598929,0.530664558,0.602984945,0.51,0
Mahisagar,2014,Kharif,Rice,27.04334247,7.03,46.2,807.8127707,49.83046575,69.62163636,49.60395455,42.76768182,6.440874122,0.671539812,0.602984945,1.5,0
Mahisagar,2014,Kharif,Sesamum,27.04334247,7.03,46.2,807.8127707,49.83046575,31.21313636,105.9199545,146.7806818,6.118598929,0.530664558,0.602984945,0.58,0
Mahisagar,2014,Kharif,Soyabean,27.04334247,7.03,46.2,807.8127707,49.83046575,31.21313636,105.9199545,146.7806818,6.118598929,0.530664558,0.602984945,0.77,0
Mahisagar,2014,Kharif,Tobacco,27.04334247,7.03,46.2,807.8127707,49.83046575,31.21313636,105.9199545,146.7806818,6.118598929,0.530664558,0.602984945,1.82,0
Mahisagar,2014,Kharif,Urad,27.04334247,7.03,46.2,807.8127707,49.83046575,43.70613636,62.53245455,29.35818182,6.901386582,0.573990348,0.602984945,0.7,0
Mahisagar,2014,Rabi,Gram,27.04334247,7.03,46.2,807.8127707,49.83046575,43.70613636,62.53245455,29.35818182,6.901386582,0.573990348,0.602984945,0.88,0
Mahisagar,2014,Rabi,Maize,27.04334247,7.03,46.2,807.8127707,49.83046575,68.23713636,50.16295455,29.71568182,6.323691342,0.664350406,0.602984945,1.88,0
Mahisagar,2014,Rabi,Onion,27.04334247,7.03,46.2,807.8127707,49.83046575,31.21313636,105.9199545,146.7806818,6.118598929,0.530664558,0.602984945,27.88,0
Mahisagar,2014,Rabi,Other  Rabi pulses,27.04334247,7.03,46.2,807.8127707,49.83046575,31.21313636,105.9199545,146.7806818,6.118598929,0.530664558,0.602984945,0.65,0
Mahisagar,2014,Rabi,Rapeseed &Mustard,27.04334247,7.03,46.2,807.8127707,49.83046575,31.21313636,105.9199545,146.7806818,6.118598929,0.530664558,0.602984945,1.82,0
Mahisagar,2014,Rabi,Small millets,27.04334247,7.03,46.2,807.8127707,49.83046575,31.21313636,105.9199545,146.7806818,6.118598929,0.530664558,0.602984945,3.09,0
Mahisagar,2014,Rabi,Wheat,27.04334247,7.03,46.2,807.8127707,49.83046575,31.21313636,105.9199545,146.7806818,6.118598929,0.530664558,0.602984945,2.68,0
Mahisagar,2014,Summer,Bajra,27.04334247,7.03,46.2,807.8127707,49.83046575,31.62913636,49.88345455,30.00168182,6.704581177,0.535656956,0.602984945,1.86,0
Mahisagar,2014,Summer,Groundnut,27.04334247,7.03,46.2,807.8127707,49.83046575,31.21313636,105.9199545,146.7806818,6.118598929,0.530664558,0.602984945,1.6,0
Mahisagar,2014,Summer,Maize,27.04334247,7.03,46.2,807.8127707,49.83046575,68.23713636,50.16295455,29.71568182,6.323691342,0.664350406,0.602984945,1.83,0
Mahisagar,2014,Summer,Moong(Green Gram),27.04334247,7.03,46.2,807.8127707,49.83046575,31.21313636,105.9199545,146.7806818,6.118598929,0.530664558,0.602984945,0.5,0
Mahisagar,2014,Summer,Onion,27.04334247,7.03,46.2,807.8127707,49.83046575,31.21313636,105.9199545,146.7806818,6.118598929,0.530664558,0.602984945,26.8,0
Mahisagar,2014,Summer,Rice,27.04334247,7.03,46.2,807.8127707,49.83046575,69.62163636,49.60395455,42.76768182,6.440874122,0.671539812,0.602984945,3.2,0
Mahisagar,2014,Summer,Sesamum,27.04334247,7.03,46.2,807.8127707,49.83046575,31.21313636,105.9199545,146.7806818,6.118598929,0.530664558,0.602984945,0.48,0
Mahisagar,2014,Whole Year,Dry chillies,27.04334247,7.03,46.2,807.8127707,49.83046575,31.21313636,105.9199545,146.7806818,6.118598929,0.530664558,0.602984945,0.89,0
Mahisagar,2014,Whole Year,Garlic,27.04334247,7.03,46.2,807.8127707,49.83046575,31.21313636,105.9199545,146.7806818,6.118598929,0.530664558,0.602984945,5.85,0
Mahisagar,2014,Whole Year,Guar seed,27.04334247,7.03,46.2,807.8127707,49.83046575,31.21313636,105.9199545,146.7806818,6.118598929,0.530664558,0.602984945,0.77,0
Mahisagar,2014,Whole Year,Potato,27.04334247,7.03,46.2,807.8127707,49.83046575,31.21313636,105.9199545,146.7806818,6.118598929,0.530664558,0.602984945,25.67,0
Mehsana,2014,Kharif,Arhar/Tur,27.30772603,7.21,46.17,864.8875014,46.9460274,31.16763636,62.70145455,30.04068182,6.030531695,0.534414594,0.607504093,1.09,0
Mehsana,2014,Kharif,Bajra,27.30772603,7.21,46.17,864.8875014,46.9460274,31.62913636,49.88345455,30.00168182,6.704581177,0.541327587,0.607504093,1.11,0
Mehsana,2014,Kharif,Castor seed,27.30772603,7.21,46.17,864.8875014,46.9460274,31.21313636,105.9199545,146.7806818,6.118598929,0.536335189,0.607504093,2.05,0
Mehsana,2014,Kharif,Cotton(lint),27.30772603,7.21,46.17,864.8875014,46.9460274,94.24363636,48.73295455,29.56618182,6.757557095,0.759418818,0.607504093,3.81,0
Mehsana,2014,Kharif,Groundnut,27.30772603,7.21,46.17,864.8875014,46.9460274,31.21313636,105.9199545,146.7806818,6.118598929,0.536335189,0.607504093,1.67,0
Mehsana,2014,Kharif,Maize,27.30772603,7.21,46.17,864.8875014,46.9460274,68.23713636,50.16295455,29.71568182,6.323691342,0.670021037,0.607504093,1.25,0
Mehsana,2014,Kharif,Moong(Green Gram),27.30772603,7.21,46.17,864.8875014,46.9460274,31.21313636,105.9199545,146.7806818,6.118598929,0.536335189,0.607504093,0.36,0
Mehsana,2014,Kharif,Moth,27.30772603,7.21,46.17,864.8875014,46.9460274,31.62913636,49.88345455,30.00168182,6.704581177,0.541327587,0.607504093,0.43,0
Mehsana,2014,Kharif,Other Cereals,27.30772603,7.21,46.17,864.8875014,46.9460274,31.21313636,105.9199545,146.7806818,6.118598929,0.536335189,0.607504093,0.55,0
Mehsana,2014,Kharif,Other Kharif pulses,27.30772603,7.21,46.17,864.8875014,46.9460274,31.21313636,105.9199545,146.7806818,6.118598929,0.536335189,0.607504093,0.45,0
Mehsana,2014,Kharif,Rice,27.30772603,7.21,46.17,864.8875014,46.9460274,69.62163636,49.60395455,42.76768182,6.440874122,0.677210443,0.607504093,2.65,0
Mehsana,2014,Kharif,Sesamum,27.30772603,7.21,46.17,864.8875014,46.9460274,31.21313636,105.9199545,146.7806818,6.118598929,0.536335189,0.607504093,0.33,0
Mehsana,2014,Kharif,Tobacco,27.30772603,7.21,46.17,864.8875014,46.9460274,31.21313636,105.9199545,146.7806818,6.118598929,0.536335189,0.607504093,1.83,0
Mehsana,2014,Kharif,Urad,27.30772603,7.21,46.17,864.8875014,46.9460274,43.70613636,62.53245455,29.35818182,6.901386582,0.579660979,0.607504093,0.41,0
Mehsana,2014,Rabi,Gram,27.30772603,7.21,46.17,864.8875014,46.9460274,43.70613636,62.53245455,29.35818182,6.901386582,0.579660979,0.607504093,1.02,0
Mehsana,2014,Rabi,Onion,27.30772603,7.21,46.17,864.8875014,46.9460274,31.21313636,105.9199545,146.7806818,6.118598929,0.536335189,0.607504093,27.88,0
Mehsana,2014,Rabi,Rapeseed &Mustard,27.30772603,7.21,46.17,864.8875014,46.9460274,31.21313636,105.9199545,146.7806818,6.118598929,0.536335189,0.607504093,1.55,0
Mehsana,2014,Rabi,Small millets,27.30772603,7.21,46.17,864.8875014,46.9460274,31.21313636,105.9199545,146.7806818,6.118598929,0.536335189,0.607504093,1.1,0
Mehsana,2014,Rabi,Tobacco,27.30772603,7.21,46.17,864.8875014,46.9460274,31.21313636,105.9199545,146.7806818,6.118598929,0.536335189,0.607504093,1.56,0
Mehsana,2014,Rabi,Wheat,27.30772603,7.21,46.17,864.8875014,46.9460274,31.21313636,105.9199545,146.7806818,6.118598929,0.536335189,0.607504093,2.95,0
Mehsana,2014,Summer,Bajra,27.30772603,7.21,46.17,864.8875014,46.9460274,31.62913636,49.88345455,30.00168182,6.704581177,0.541327587,0.607504093,2.61,0
Mehsana,2014,Summer,Groundnut,27.30772603,7.21,46.17,864.8875014,46.9460274,31.21313636,105.9199545,146.7806818,6.118598929,0.536335189,0.607504093,1.84,0
Mehsana,2014,Summer,Moong(Green Gram),27.30772603,7.21,46.17,864.8875014,46.9460274,31.21313636,105.9199545,146.7806818,6.118598929,0.536335189,0.607504093,0.61,0
Mehsana,2014,Summer,Rice,27.30772603,7.21,46.17,864.8875014,46.9460274,69.62163636,49.60395455,42.76768182,6.440874122,0.677210443,0.607504093,3.22,0
Mehsana,2014,Summer,Sesamum,27.30772603,7.21,46.17,864.8875014,46.9460274,31.21313636,105.9199545,146.7806818,6.118598929,0.536335189,0.607504093,0.5,0
Mehsana,2014,Whole Year,Garlic,27.30772603,7.21,46.17,864.8875014,46.9460274,31.21313636,105.9199545,146.7806818,6.118598929,0.536335189,0.607504093,5.85,0
Mehsana,2014,Whole Year,Guar seed,27.30772603,7.21,46.17,864.8875014,46.9460274,31.21313636,105.9199545,146.7806818,6.118598929,0.536335189,0.607504093,0.77,0
Mehsana,2014,Whole Year,Potato,27.30772603,7.21,46.17,864.8875014,46.9460274,31.21313636,105.9199545,146.7806818,6.118598929,0.536335189,0.607504093,24.18,0
Morbi,2014,Kharif,Bajra,27.25531507,4.47,44.77,578.8807211,51.01145205,31.62913636,49.88345455,30.00168182,6.704581177,0.500445012,0.543617038,1.39,0
Morbi,2014,Kharif,Castor seed,27.25531507,4.47,44.77,578.8807211,51.01145205,31.21313636,105.9199545,146.7806818,6.118598929,0.495452614,0.543617038,3,0
Morbi,2014,Kharif,Cotton(lint),27.25531507,4.47,44.77,578.8807211,51.01145205,94.24363636,48.73295455,29.56618182,6.757557095,0.718536243,0.543617038,4.52,0
Morbi,2014,Kharif,Groundnut,27.25531507,4.47,44.77,578.8807211,51.01145205,31.21313636,105.9199545,146.7806818,6.118598929,0.495452614,0.543617038,0.73,0
Morbi,2014,Kharif,Jowar,27.25531507,4.47,44.77,578.8807211,51.01145205,68.23713636,50.16295455,29.71568182,6.323691342,0.629138462,0.543617038,1.22,0
Morbi,2014,Kharif,Maize,27.25531507,4.47,44.77,578.8807211,51.01145205,68.23713636,50.16295455,29.71568182,6.323691342,0.629138462,0.543617038,1.25,0
Morbi,2014,Kharif,Moong(Green Gram),27.25531507,4.47,44.77,578.8807211,51.01145205,31.21313636,105.9199545,146.7806818,6.118598929,0.495452614,0.543617038,0.49,0
Morbi,2014,Kharif,Moth,27.25531507,4.47,44.77,578.8807211,51.01145205,31.62913636,49.88345455,30.00168182,6.704581177,0.500445012,0.543617038,0.43,0
Morbi,2014,Kharif,Sesamum,27.25531507,4.47,44.77,578.8807211,51.01145205,31.21313636,105.9199545,146.7806818,6.118598929,0.495452614,0.543617038,0.57,0
Morbi,2014,Kharif,Urad,27.25531507,4.47,44.77,578.8807211,51.01145205,43.70613636,62.53245455,29.35818182,6.901386582,0.538778403,0.543617038,0.7,0
Morbi,2014,Rabi,Gram,27.25531507,4.47,44.77,578.8807211,51.01145205,43.70613636,62.53245455,29.35818182,6.901386582,0.538778403,0.543617038,1.79,0
Morbi,2014,Rabi,Onion,27.25531507,4.47,44.77,578.8807211,51.01145205,31.21313636,105.9199545,146.7806818,6.118598929,0.495452614,0.543617038,28.13,0
Morbi,2014,Rabi,Rapeseed &Mustard,27.25531507,4.47,44.77,578.8807211,51.01145205,31.21313636,105.9199545,146.7806818,6.118598929,0.495452614,0.543617038,1.82,0
Morbi,2014,Rabi,Wheat,27.25531507,4.47,44.77,578.8807211,51.01145205,31.21313636,105.9199545,146.7806818,6.118598929,0.495452614,0.543617038,4.19,0
Morbi,2014,Summer,Bajra,27.25531507,4.47,44.77,578.8807211,51.01145205,31.62913636,49.88345455,30.00168182,6.704581177,0.500445012,0.543617038,2.62,0
Morbi,2014,Summer,Groundnut,27.25531507,4.47,44.77,578.8807211,51.01145205,31.21313636,105.9199545,146.7806818,6.118598929,0.495452614,0.543617038,1.84,0
Morbi,2014,Summer,Moong(Green Gram),27.25531507,4.47,44.77,578.8807211,51.01145205,31.21313636,105.9199545,146.7806818,6.118598929,0.495452614,0.543617038,0.57,0
Morbi,2014,Summer,Onion,27.25531507,4.47,44.77,578.8807211,51.01145205,31.21313636,105.9199545,146.7806818,6.118598929,0.495452614,0.543617038,27.86,0
Morbi,2014,Summer,Sesamum,27.25531507,4.47,44.77,578.8807211,51.01145205,31.21313636,105.9199545,146.7806818,6.118598929,0.495452614,0.543617038,0.48,0
Morbi,2014,Whole Year,Dry chillies,27.25531507,4.47,44.77,578.8807211,51.01145205,31.21313636,105.9199545,146.7806818,6.118598929,0.495452614,0.543617038,0.9,0
Morbi,2014,Whole Year,Garlic,27.25531507,4.47,44.77,578.8807211,51.01145205,31.21313636,105.9199545,146.7806818,6.118598929,0.495452614,0.543617038,5.85,0
Morbi,2014,Whole Year,Guar seed,27.25531507,4.47,44.77,578.8807211,51.01145205,31.21313636,105.9199545,146.7806818,6.118598929,0.495452614,0.543617038,0.77,0
Morbi,2014,Whole Year,Sugarcane,27.25531507,4.47,44.77,578.8807211,51.01145205,31.21313636,105.9199545,146.7806818,6.118598929,0.495452614,0.543617038,70.36,0
Narmada,2014,Kharif,Arhar/Tur,26.77424658,8.77,44.19,1046.493105,56.22923288,31.16763636,62.70145455,30.04068182,6.030531695,0.574611337,0.684533101,1.04,1
Narmada,2014,Kharif,Castor seed,26.77424658,8.77,44.19,1046.493105,56.22923288,31.21313636,105.9199545,146.7806818,6.118598929,0.576531932,0.684533101,1.65,1
Narmada,2014,Kharif,Cotton(lint),26.77424658,8.77,44.19,1046.493105,56.22923288,94.24363636,48.73295455,29.56618182,6.757557095,0.799615562,0.684533101,2.42,1
Narmada,2014,Kharif,Groundnut,26.77424658,8.77,44.19,1046.493105,56.22923288,31.21313636,105.9199545,146.7806818,6.118598929,0.576531932,0.684533101,2.02,1
Narmada,2014,Kharif,Jowar,26.77424658,8.77,44.19,1046.493105,56.22923288,68.23713636,50.16295455,29.71568182,6.323691342,0.71021778,0.684533101,1.02,1
Narmada,2014,Kharif,Maize,26.77424658,8.77,44.19,1046.493105,56.22923288,68.23713636,50.16295455,29.71568182,6.323691342,0.71021778,0.684533101,1.39,1
Narmada,2014,Kharif,Moong(Green Gram),26.77424658,8.77,44.19,1046.493105,56.22923288,31.21313636,105.9199545,146.7806818,6.118598929,0.576531932,0.684533101,0.49,1
Narmada,2014,Kharif,Other Cereals,26.77424658,8.77,44.19,1046.493105,56.22923288,31.21313636,105.9199545,146.7806818,6.118598929,0.576531932,0.684533101,0.57,1
Narmada,2014,Kharif,Other Kharif pulses,26.77424658,8.77,44.19,1046.493105,56.22923288,31.21313636,105.9199545,146.7806818,6.118598929,0.576531932,0.684533101,0.47,1
Narmada,2014,Kharif,Rice,26.77424658,8.77,44.19,1046.493105,56.22923288,69.62163636,49.60395455,42.76768182,6.440874122,0.717407186,0.684533101,0.73,1
Narmada,2014,Kharif,Sesamum,26.77424658,8.77,44.19,1046.493105,56.22923288,31.21313636,105.9199545,146.7806818,6.118598929,0.576531932,0.684533101,0.58,1
Narmada,2014,Kharif,Soyabean,26.77424658,8.77,44.19,1046.493105,56.22923288,31.21313636,105.9199545,146.7806818,6.118598929,0.576531932,0.684533101,0.81,1
Narmada,2014,Kharif,Urad,26.77424658,8.77,44.19,1046.493105,56.22923288,43.70613636,62.53245455,29.35818182,6.901386582,0.619857722,0.684533101,0.83,1
Narmada,2014,Rabi,Gram,26.77424658,8.77,44.19,1046.493105,56.22923288,43.70613636,62.53245455,29.35818182,6.901386582,0.619857722,0.684533101,0.73,1
Narmada,2014,Rabi,Jowar,26.77424658,8.77,44.19,1046.493105,56.22923288,68.23713636,50.16295455,29.71568182,6.323691342,0.71021778,0.684533101,0.73,1
Narmada,2014,Rabi,Maize,26.77424658,8.77,44.19,1046.493105,56.22923288,68.23713636,50.16295455,29.71568182,6.323691342,0.71021778,0.684533101,2.16,1
Narmada,2014,Rabi,Onion,26.77424658,8.77,44.19,1046.493105,56.22923288,31.21313636,105.9199545,146.7806818,6.118598929,0.576531932,0.684533101,27.8,1
Narmada,2014,Rabi,Other  Rabi pulses,26.77424658,8.77,44.19,1046.493105,56.22923288,31.21313636,105.9199545,146.7806818,6.118598929,0.576531932,0.684533101,0.44,1
Narmada,2014,Rabi,Rapeseed &Mustard,26.77424658,8.77,44.19,1046.493105,56.22923288,31.21313636,105.9199545,146.7806818,6.118598929,0.576531932,0.684533101,1.82,1
Narmada,2014,Rabi,Small millets,26.77424658,8.77,44.19,1046.493105,56.22923288,31.21313636,105.9199545,146.7806818,6.118598929,0.576531932,0.684533101,0.73,1
Narmada,2014,Rabi,Wheat,26.77424658,8.77,44.19,1046.493105,56.22923288,31.21313636,105.9199545,146.7806818,6.118598929,0.576531932,0.684533101,1.8,1
Narmada,2014,Summer,Bajra,26.77424658,8.77,44.19,1046.493105,56.22923288,31.62913636,49.88345455,30.00168182,6.704581177,0.58152433,0.684533101,1.67,1
Narmada,2014,Summer,Groundnut,26.77424658,8.77,44.19,1046.493105,56.22923288,31.21313636,105.9199545,146.7806818,6.118598929,0.576531932,0.684533101,1.68,1
Narmada,2014,Summer,Maize,26.77424658,8.77,44.19,1046.493105,56.22923288,68.23713636,50.16295455,29.71568182,6.323691342,0.71021778,0.684533101,1.99,1
Narmada,2014,Summer,Moong(Green Gram),26.77424658,8.77,44.19,1046.493105,56.22923288,31.21313636,105.9199545,146.7806818,6.118598929,0.576531932,0.684533101,0.47,1
Narmada,2014,Summer,Sesamum,26.77424658,8.77,44.19,1046.493105,56.22923288,31.21313636,105.9199545,146.7806818,6.118598929,0.576531932,0.684533101,0.39,1
Narmada,2014,Whole Year,Banana,26.77424658,8.77,44.19,1046.493105,56.22923288,82.84263636,71.98345455,49.38468182,6.15384859,0.757940175,0.684533101,73.62,1
Narmada,2014,Whole Year,Guar seed,26.77424658,8.77,44.19,1046.493105,56.22923288,31.21313636,105.9199545,146.7806818,6.118598929,0.576531932,0.684533101,0.76,1
Narmada,2014,Whole Year,Sugarcane,26.77424658,8.77,44.19,1046.493105,56.22923288,31.21313636,105.9199545,146.7806818,6.118598929,0.576531932,0.684533101,76.6,1
Navsari,2014,Kharif,Arhar/Tur,27.41249315,9.05,43.59,1573.947495,58.93627397,31.16763636,62.70145455,30.04068182,6.030531695,0.662252489,0.821365946,0.53,1
Navsari,2014,Kharif,Groundnut,27.41249315,9.05,43.59,1573.947495,58.93627397,31.21313636,105.9199545,146.7806818,6.118598929,0.664173084,0.821365946,2,1
Navsari,2014,Kharif,Jowar,27.41249315,9.05,43.59,1573.947495,58.93627397,68.23713636,50.16295455,29.71568182,6.323691342,0.797858932,0.821365946,1.22,1
Navsari,2014,Kharif,Moong(Green Gram),27.41249315,9.05,43.59,1573.947495,58.93627397,31.21313636,105.9199545,146.7806818,6.118598929,0.664173084,0.821365946,0.45,1
Navsari,2014,Kharif,Other Kharif pulses,27.41249315,9.05,43.59,1573.947495,58.93627397,31.21313636,105.9199545,146.7806818,6.118598929,0.664173084,0.821365946,0.51,1
